Date,CO2_Concentration,State
2014-11-30,389.967531693675,VI
2014-12-31,391.700553399705,VI
2015-01-31,393.0811820902801,VI
2015-02-28,394.04697452404235,VI
2015-03-31,395.0611245963666,VI
2015-04-30,395.91176200725135,VI
2015-05-31,396.07774764892895,VI
2015-06-30,395.3864522092908,VI
2015-07-31,393.08408700385723,VI
2015-08-31,390.4012903570378,VI
2015-09-30,389.5173790397897,VI
2015-10-31,390.1199435049627,VI
2015-11-30,391.4992909763932,VI
2015-12-31,393.2323126824231,VI
2016-01-31,394.61294137299825,VI
2016-02-29,395.5787338067605,VI
2016-03-31,396.59288387908475,VI
2016-04-30,397.4435212899695,VI
2016-05-31,397.6095069316471,VI
2016-06-30,396.91821149200894,VI
2016-07-31,394.6158462865754,VI
2016-08-31,391.93304963975595,VI
2016-09-30,391.0491383225079,VI
2016-10-31,391.65170278768085,VI
2016-11-30,393.03105025911134,VI
2016-12-31,394.7640719651413,VI
2017-01-31,396.1447006557164,VI
2017-02-28,397.11049308947867,VI
2017-03-31,398.1246431618029,VI
2017-04-30,398.97528057268767,VI
2017-05-31,399.14126621436526,VI
2017-06-30,398.4499707747271,VI
2017-07-31,396.14760556929355,VI
2017-08-31,393.4648089224741,VI
2017-09-30,392.580897605226,VI
2017-10-31,393.183462070399,VI
2017-11-30,394.5628095418295,VI
2017-12-31,396.29583124785944,VI
2018-01-31,397.67645993843456,VI
2018-02-28,398.6422523721968,VI
2018-03-31,399.65640244452106,VI
2018-04-30,400.5070398554058,VI
2018-05-31,400.6730254970834,VI
2018-06-30,399.98173005744525,VI
2018-07-31,397.6793648520117,VI
2018-08-31,394.99656820519226,VI
2018-09-30,394.1126568879442,VI
2018-10-31,394.71522135311716,VI
2018-11-30,396.09456882454765,VI
2018-12-31,397.8275905305776,VI
1984-11-30,346.69,WA
1984-12-31,348.42,WA
1985-01-31,349.54,WA
1985-02-28,350.24,WA
1985-03-31,349.34,WA
1985-04-30,350.03,WA
1985-05-31,350.65,WA
1985-06-30,346.63,WA
1985-07-31,342.2,WA
1985-08-31,341.19,WA
1985-09-30,341.1,WA
1985-10-31,343.6,WA
1985-11-30,347.26,WA
1985-12-31,348.7,WA
1986-01-31,350.36,WA
1986-02-28,351.47,WA
1986-03-31,350.56,WA
1986-04-30,351.22,WA
1986-05-31,353.36,WA
1986-06-30,349.85,WA
1986-07-31,344.87,WA
1986-08-31,344.71,WA
1986-09-30,343.77,WA
1986-10-31,345.79,WA
1986-11-30,349.83,WA
1986-12-31,351.35,WA
1987-01-31,352.01,WA
1987-02-28,351.89,WA
1987-03-31,350.51,WA
1987-04-30,351.9,WA
1987-05-31,354.13,WA
1987-06-30,350.78,WA
1987-07-31,345.1,WA
1987-08-31,343.25,WA
1987-09-30,342.37,WA
1987-10-31,344.87,WA
1987-11-30,349.63,WA
1987-12-31,351.97,WA
1988-01-31,353.29,WA
1988-02-29,354.12,WA
1988-03-31,354.16,WA
1988-04-30,356.7,WA
1988-05-31,357.96,WA
1988-06-30,353.89,WA
1988-07-31,348.69,WA
1988-08-31,345.79,WA
1988-09-30,346.85,WA
1988-10-31,349.68,WA
1988-11-30,353.59,WA
1988-12-31,356.41,WA
1989-01-31,358.26,WA
1989-02-28,357.68,WA
1989-03-31,356.11,WA
1989-04-30,359.12,WA
1989-05-31,359.92,WA
1989-06-30,352.11,WA
1989-07-31,348.33,WA
1989-08-31,349.86,WA
1989-09-30,351.76,WA
1989-10-31,354.58,WA
1989-11-30,357.45,WA
1989-12-31,358.63,WA
1990-01-31,359.08,WA
1990-02-28,360.82,WA
1990-03-31,360.37,WA
1990-04-30,358.64,WA
1990-05-31,358.96,WA
1990-06-30,351.88853029987246,WA
1990-07-31,348.66212321719723,WA
1990-08-31,350.6227777590133,WA
1990-09-30,352.8435617145893,WA
1990-10-31,355.9071804648636,WA
1990-11-30,358.9606286958903,WA
1990-12-31,360.2703141996595,WA
1991-01-31,360.8133176333892,WA
1991-02-28,362.6294557506211,WA
1991-03-31,362.2258582864983,WA
1991-04-30,360.5222281626594,WA
1991-05-31,360.87040217618755,WA
1991-06-30,353.7792617230863,WA
1991-07-31,350.5492875744346,WA
1991-08-31,352.5312582040354,WA
1991-09-30,354.7720173187781,WA
1991-10-31,357.8582268169187,WA
1991-11-30,360.93270894293096,WA
1991-12-31,362.2526894505693,WA
1992-01-31,362.8009406849513,WA
1992-02-29,364.6287662707277,WA
1992-03-31,364.22415225066004,WA
1992-04-30,362.51199986509596,WA
1992-05-31,362.8627534340281,WA
1992-06-30,355.7329091368973,WA
1992-07-31,352.48544022994594,WA
1992-08-31,354.47862343706527,WA
1992-09-30,356.7319562171834,WA
1992-10-31,359.83536064449896,WA
1992-11-30,362.92693563916293,WA
1992-12-31,364.2542862651238,WA
1993-01-31,364.8056229222293,WA
1993-02-28,366.6435900666587,WA
1993-03-31,366.23677028256117,WA
1993-04-30,364.51517869264535,WA
1993-05-31,364.86788679933,WA
1993-06-30,357.69865496458465,WA
1993-07-31,354.4332493443074,WA
1993-08-31,356.4374533359057,WA
1993-09-30,358.7032427738534,WA
1993-10-31,361.82380009388015,WA
1993-11-30,364.93246168695214,WA
1993-12-31,366.26714913302766,WA
1994-01-31,366.8215338598379,WA
1994-02-28,368.66965862305517,WA
1994-03-31,368.26059150210335,WA
1994-04-30,366.52948695198893,WA
1994-05-31,366.8841445266449,WA
1994-06-30,359.67529583522827,WA
1994-07-31,356.3918458115157,WA
1994-08-31,358.40712518873414,WA
1994-09-30,360.6854354901813,WA
1994-10-31,363.82323708721555,WA
1994-11-30,366.94907719858224,WA
1994-12-31,368.29114017026495,WA
1995-01-31,368.8485884597956,WA
1995-02-28,370.70692598017763,WA
1995-03-31,370.29559837411415,WA
1995-04-30,368.5549277590992,WA
1995-05-31,368.91154518047887,WA
1995-06-30,361.6628604201987,WA
1995-07-31,358.3612660669262,WA
1995-08-31,360.3876818759168,WA
1995-09-30,362.67858211617875,WA
1995-10-31,365.83372319757217,WA
1995-11-30,368.9768366935941,WA
1995-12-31,370.32631590239237,WA
1996-01-31,370.8868446503517,WA
1996-02-29,372.7554513389219,WA
1996-03-31,372.3418507382027,WA
1996-04-30,370.5915611829318,WA
1996-05-31,370.95014927136083,WA
1996-06-30,363.6614083010315,WA
1996-07-31,360.34156934740525,WA
1996-08-31,362.379183124174,WA
1996-09-30,364.6827428723613,WA
1996-10-31,367.8553192539554,WA
1996-11-30,371.01580158576314,WA
1996-12-31,372.3727380126483,WA
1997-01-31,372.93636424080796,WA
1997-02-28,374.8152968443471,WA
1997-03-31,374.399410687961,WA
1997-04-30,372.63944903786864,WA
1997-05-31,373.00001868300444,WA
1997-06-30,365.67100015195086,WA
1997-07-31,362.33281577823305,WA
1997-08-31,364.3816894026199,WA
1997-09-30,366.6979786150645,WA
1997-10-31,369.8880866442238,WA
1997-11-30,373.06603379191364,WA
1997-12-31,374.4304686454223,WA
1998-01-31,374.99720947042783,WA
1998-02-28,376.88652504989585,WA
1998-03-31,376.4683407078579,WA
1998-04-30,374.69865351496895,WA
1998-05-31,375.0612156668818,WA
1998-06-30,367.69169700142,WA
1998-07-31,364.3350658308709,WA
1998-08-31,366.3952615247576,WA
1998-09-30,368.7243505444391,WA
1998-10-31,371.9320871009941,WA
1998-11-30,375.12759557508514,WA
1998-12-31,376.49957029149965,WA
1999-01-31,377.0694429246034,WA
1999-02-28,378.96919885629376,WA
1999-03-31,378.5487036288367,WA
1999-04-30,376.76923714983064,WA
1999-05-31,377.1338028191069,WA
1999-06-30,369.72356021561546,WA
1999-07-31,366.3483803112911,WA
1999-08-31,368.4199606403996,WA
1999-09-30,370.76192019901436,WA
1999-10-31,373.9873826981546,WA
1999-11-30,377.2005495424838,WA
1999-12-31,378.58010578706404,WA
2000-01-31,379.15312753462814,WA
2000-02-29,381.0633815118959,WA
2000-03-31,380.64056262907377,WA
2000-04-30,378.8512628236449,WA
2000-05-31,379.2178430817155,WA
2000-06-30,371.7666514998351,WA
2000-07-31,368.3728203614883,WA
2000-08-31,370.45584823727864,WA
2000-09-30,372.8107494573861,WA
2000-10-31,376.05403585261706,WA
2000-11-30,379.28495864728546,WA
2000-12-31,380.67213831553323,WA
2001-01-31,381.2483265795547,WA
2001-02-28,383.16913661456823,WA
2001-03-31,382.7439812358685,WA
2001-04-30,380.94479376508446,WA
2001-05-31,381.3133997445611,WA
2001-06-30,373.8210329003601,WA
2001-07-31,370.40844746132757,WA
2001-08-31,372.5029861429084,WA
2001-09-30,374.8709005400912,WA
2001-10-31,378.1321093262092,WA
2001-11-30,381.380886190545,WA
2001-12-31,382.77573140947663,WA
2002-01-31,383.35510368811595,WA
2002-02-28,385.2865281136186,WA
2002-03-31,384.859023327572,WA
2002-04-30,383.04989355222375,WA
2002-05-31,383.42053644723677,WA
2002-06-30,375.88676680633915,WA
2002-07-31,372.4553234304116,WA
2002-08-31,374.5614365264612,WA
2002-09-30,376.9424360114968,WA
2002-10-31,380.22166622758016,WA
2002-11-30,383.48839582311876,WA
2002-12-31,384.8909489525443,WA
2003-01-31,385.47352284065676,WA
2003-02-28,387.41562031173856,WA
2003-03-31,386.9857531355272,WA
2003-04-30,385.1666261144695,WA
2003-05-31,385.5393171810081,WA
2003-06-30,377.96391595168353,WA
2003-07-31,374.5135104299583,WA
2003-08-31,376.6312619006562,WA
2003-09-30,379.0254187817008,WA
2003-10-31,382.32277001411734,WA
2003-11-30,385.6075515475975,WA
2003-12-31,387.01785518140724,WA
2004-01-31,387.60364837107716,WA
2004-02-29,389.5564778669559,WA
2004-03-31,389.1242352460188,WA
2004-04-30,387.29505573450194,WA
2004-05-31,387.66980629075573,WA
2004-06-30,380.05254341697156,WA
2004-07-31,376.58307096468786,WA
2004-08-31,378.7125251236576,WA
2004-09-30,381.119912108442,WA
2004-10-31,384.43548449387356,WA
2004-11-30,387.7384177202502,WA
2004-12-31,389.15651468770807,WA
2005-01-31,389.74554496878613,WA
2005-02-28,391.70916579459873,WA
2005-03-31,391.2745346022355,WA
2005-04-30,389.4352470502273,WA
2005-05-31,389.81206847693034,WA
2005-06-30,382.15271263136486,WA
2005-07-31,378.66406788472165,WA
2005-08-31,380.8052894009834,WA
2005-09-30,383.22597959902123,WA
2005-10-31,386.55987382750476,WA
2005-11-30,389.88105905297834,WA
2005-12-31,391.3069924200227,WA
2006-01-31,391.89927768066633,WA
2006-02-28,393.87374946926957,WA
2006-03-31,393.4367165062416,WA
2006-04-30,391.5872650567407,WA
2006-05-31,391.96616879751684,WA
2006-06-30,384.2644873745343,WA
2006-07-31,380.7565643874905,WA
2006-08-31,382.9096182874254,WA
2006-09-30,385.3436852122332,WA
2006-10-31,388.6960025302184,WA
2006-11-30,392.0355406152811,WA
2006-12-31,393.4693536858326,WA
2007-01-31,394.06491191304906,WA
2007-02-28,396.05029462683075,WA
2007-03-31,395.6108466209606,WA
2007-04-30,393.75117510829995,WA
2007-05-31,394.1321726700105,WA
2007-06-30,386.38793177859714,WA
2007-07-31,382.86062401965415,WA
2007-08-31,385.0255756889788,WA
2007-09-30,387.47309326030853,WA
2007-10-31,390.8439354737327,WA
2007-11-30,394.2019278362316,WA
2007-12-31,395.6436641535081,WA
2008-01-31,396.2425134337009,WA
2008-02-29,398.2388673664008,WA
2008-03-31,397.79699097216906,WA
2008-04-30,395.92704292031027,WA
2008-05-31,396.3101458734035,WA
2008-06-30,388.5231103300644,WA
2008-07-31,384.97631067903086,WA
2008-08-31,387.15322586478317,WA
2008-09-30,389.61426841086717,WA
2008-10-31,393.00373788824686,WA
2008-11-30,396.38028650646373,WA
2008-12-31,397.8299898543029,WA
2009-01-31,398.43214837382084,WA
2009-02-28,400.4395341523619,WA
2009-03-31,399.9952159505017,WA
2009-04-30,398.11493457132,WA
2009-05-31,398.50015455018234,WA
2009-06-30,390.67008787179947,WA
2009-07-31,387.1036886165382,WA
2009-08-31,389.2926334290741,WA
2009-09-30,391.7672756888822,WA
2009-10-31,395.17547536442214,WA
2009-11-30,398.5706827801704,WA
2009-12-31,400.02839718435916,WA
2010-01-31,400.6338832300489,WA
2010-02-28,402.65236181637806,WA
2010-03-31,402.2055883134678,WA
2010-04-30,400.3149165050275,WA
2010-05-31,400.70226520833694,WA
2010-06-30,392.82892960498714,WA
2010-07-31,389.24282243814395,WA
2010-08-31,391.44386335314493,WA
2010-09-30,393.9321804786544,WA
2010-10-31,397.35921385537347,WA
2010-11-30,400.77318317711223,WA
2010-12-31,402.238952906724,WA
2011-01-31,402.8477848664852,WA
2011-02-28,404.87741755942494,WA
2011-03-31,404.42817518747836,WA
2011-04-30,402.5270555322985,WA
2011-05-31,402.91654472338,WA
2011-06-30,394.99970109111376,WA
2011-07-31,391.3937771068284,WA
2011-08-31,393.6069809673204,WA
2011-09-30,396.1090485257981,WA
2011-10-31,399.55501967867247,WA
2011-11-30,402.9878545846379,WA
2011-12-31,404.4617241533768,WA
2012-01-31,405.07392051672053,WA
2012-02-29,407.11476895383055,WA
2012-03-31,406.66304406988473,WA
2012-04-30,404.75141883319554,WA
2012-05-31,405.1430603403781,WA
2012-06-30,397.18246825395823,WA
2012-07-31,393.556617944557,WA
2012-08-31,395.78205196294033,WA
2012-09-30,398.2979459392375,WA
2012-10-31,401.76295951836136,WA
2012-11-30,405.2147642597153,WA
2012-12-31,406.69677842726804,WA
2013-01-31,407.3123577858784,WA
2013-02-28,409.3644839453273,WA
2013-03-31,408.9102628310285,WA
2013-04-30,406.98807395901815,WA
2013-05-31,407.38187967599407,WA
2013-06-30,399.3772973815942,WA
2013-07-31,395.7314106342643,WA
2013-08-31,397.9691423943548,WA
2013-09-30,400.49893919321477,WA
2013-10-31,403.98310042697847,WA
2013-11-30,407.45397983097433,WA
2013-12-31,408.94418360436947,WA
2014-01-31,409.5631646526682,WA
2014-02-28,411.6266308551159,WA
2014-03-31,411.1698997163025,WA
2014-04-30,409.23708883435387,WA
2014-05-31,409.63307072053993,WA
2014-06-30,401.5842551284028,WA
2014-07-31,397.91822122184846,WA
2014-08-31,400.16831868092976,WA
2014-09-30,402.7120951293084,WA
2014-10-31,406.215509827594,WA
2014-11-30,409.7055693007603,WA
2014-12-31,411.20400793573515,WA
2015-01-31,411.8264094714492,WA
2015-02-28,413.90127838193916,WA
2015-03-31,413.44202334822336,WA
2015-04-30,411.4985317591415,WA
2015-05-31,411.8967018400423,WA
2015-06-30,403.80340851709735,WA
2015-07-31,400.1171161181771,WA
2015-08-31,402.37964760906476,WA
2015-09-30,404.9374809584633,WA
2015-10-31,408.46025551585797,WA
2015-11-30,411.96960104719943,WA
2015-12-31,413.4763200495743,WA
2016-01-31,414.10216097430697,WA
2016-02-29,416.18849560416965,WA
2016-03-31,415.72670272851576,WA
2016-04-30,413.77247141074497,WA
2016-05-31,414.17284177831795,WA
2016-06-30,406.0348249407582,WA
2016-07-31,402.32816210110394,WA
2016-08-31,404.60319633422046,WA
2016-09-30,407.1751642630318,WA
2016-10-31,410.7174056620588,WA
2016-11-30,414.246143826275,WA
2016-12-31,415.76118895333536,WA
2017-01-31,416.39048827313997,WA
2017-02-28,418.48835198190625,WA
2017-03-31,418.0240072402073,WA
2017-04-30,416.0589768460391,WA
2017-05-31,416.46155965906183,WA
2017-06-30,408.27857216487973,WA
2017-07-31,404.55142631749715,WA
2017-08-31,406.8390323829586,WA
2017-09-30,409.4252129988261,WA
2017-10-31,412.98702881319394,WA
2017-11-30,416.5352667739159,WA
2017-12-31,418.0586840358018,WA
2018-01-31,418.691460861759,WA
2018-02-28,420.80091735908434,WA
2018-03-31,420.3340066497363,WA
2018-04-30,418.35811750350695,WA
2018-05-31,418.7629249879463,WA
2018-06-30,410.5347183294283,WA
2018-07-31,406.7869762852782,WA
2018-08-31,409.0872236549923,WA
2018-09-30,411.687695497182,WA
2018-10-31,415.2691938950511,WA
2018-11-30,418.83703940809585,WA
2018-12-31,420.36887506919913,WA
1994-12-31,373.34,WI
1995-01-31,370.85,WI
1995-02-28,369.04,WI
1995-03-31,369.02,WI
1995-04-30,366.89,WI
1995-05-31,363.45,WI
1995-06-30,356.77,WI
1995-07-31,352.95,WI
1995-08-31,354.44,WI
1995-09-30,357.99,WI
1995-10-31,363.8,WI
1995-11-30,366.01,WI
1995-12-31,366.5,WI
1996-01-31,368.82,WI
1996-02-29,369.48,WI
1996-03-31,369.07,WI
1996-04-30,370.63,WI
1996-05-31,368.85,WI
1996-06-30,360.92,WI
1996-07-31,353.5,WI
1996-08-31,351.07,WI
1996-09-30,353.97,WI
1996-10-31,360.84,WI
1996-11-30,365.32,WI
1996-12-31,368.54,WI
1997-01-31,370.21,WI
1997-02-28,370.63,WI
1997-03-31,371.08,WI
1997-04-30,370.18,WI
1997-05-31,369.15,WI
1997-06-30,365.7,WI
1997-07-31,356.1,WI
1997-08-31,352.29,WI
1997-09-30,360.13,WI
1997-10-31,366.93,WI
1997-11-30,370.61,WI
1997-12-31,371.03,WI
1998-01-31,370.5,WI
1998-02-28,372.51,WI
1998-03-31,372.85,WI
1998-04-30,370.75,WI
1998-05-31,368.2,WI
1998-06-30,366.53,WI
1998-07-31,359.73,WI
1998-08-31,356.2,WI
1998-09-30,363.69,WI
1998-10-31,369.05,WI
1998-11-30,371.06,WI
1998-12-31,373.55,WI
1999-01-31,375.36,WI
1999-02-28,375.89,WI
1999-03-31,376.36,WI
1999-04-30,375.93,WI
1999-05-31,372.68,WI
1999-06-30,366.02,WI
1999-07-31,357.02,WI
1999-08-31,354.93,WI
1999-09-30,364.19,WI
1999-10-31,372.08,WI
1999-11-30,377.11,WI
1999-12-31,379.85,WI
2000-01-31,378.15,WI
2000-02-29,378.74,WI
2000-03-31,380.61,WI
2000-04-30,378.86,WI
2000-05-31,374.39,WI
2000-06-30,368.47,WI
2000-07-31,363.97,WI
2000-08-31,359.3,WI
2000-09-30,361.64,WI
2000-10-31,373.98,WI
2000-11-30,377.98,WI
2000-12-31,375.89,WI
2001-01-31,379.92,WI
2001-02-28,382.81,WI
2001-03-31,382.2,WI
2001-04-30,380.71,WI
2001-05-31,375.31,WI
2001-06-30,367.87,WI
2001-07-31,365.38,WI
2001-08-31,363.27,WI
2001-09-30,364.36,WI
2001-10-31,374.91,WI
2001-11-30,378.28,WI
2001-12-31,376.82,WI
2002-01-31,379.21,WI
2002-02-28,380.2,WI
2002-03-31,381.66,WI
2002-04-30,384.59,WI
2002-05-31,379.83,WI
2002-06-30,370.23,WI
2002-07-31,363.94,WI
2002-08-31,364.6,WI
2002-09-30,370.75,WI
2002-10-31,376.87,WI
2002-11-30,380.82,WI
2002-12-31,383.9,WI
2003-01-31,382.48,WI
2003-02-28,384.23,WI
2003-03-31,387.59,WI
2003-04-30,385.26,WI
2003-05-31,384.72,WI
2003-06-30,386.41,WI
2003-07-31,377.76,WI
2003-08-31,368.59,WI
2003-09-30,374.94,WI
2003-10-31,383.02,WI
2003-11-30,384.57,WI
2003-12-31,384.6,WI
2004-01-31,385.15,WI
2004-02-29,387.13,WI
2004-03-31,387.78,WI
2004-04-30,385.77,WI
2004-05-31,382.15,WI
2004-06-30,373.85,WI
2004-07-31,368.83,WI
2004-08-31,370.79,WI
2004-09-30,376.83,WI
2004-10-31,383.23,WI
2004-11-30,386.68,WI
2004-12-31,386.81,WI
2005-01-31,387.0,WI
2005-02-28,386.47,WI
2005-03-31,385.22,WI
2005-04-30,385.01,WI
2005-05-31,383.55,WI
2005-06-30,379.05,WI
2005-07-31,369.63,WI
2005-08-31,365.58,WI
2005-09-30,375.48,WI
2005-10-31,382.12,WI
2005-11-30,384.79,WI
2005-12-31,388.28,WI
2006-01-31,388.27,WI
2006-02-28,388.66,WI
2006-03-31,390.02,WI
2006-04-30,389.66,WI
2006-05-31,386.72,WI
2006-06-30,377.04,WI
2006-07-31,369.39,WI
2006-08-31,371.79,WI
2006-09-30,377.31,WI
2006-10-31,383.03,WI
2006-11-30,388.36,WI
2006-12-31,389.69,WI
2007-01-31,389.41,WI
2007-02-28,390.09,WI
2007-03-31,391.56,WI
2007-04-30,390.88,WI
2007-05-31,386.04,WI
2007-06-30,377.23,WI
2007-07-31,368.54,WI
2007-08-31,371.31,WI
2007-09-30,381.28,WI
2007-10-31,388.01,WI
2007-11-30,389.01,WI
2007-12-31,390.63,WI
2008-01-31,393.51,WI
2008-02-29,393.32,WI
2008-03-31,393.8,WI
2008-04-30,394.57,WI
2008-05-31,390.95,WI
2008-06-30,382.68,WI
2008-07-31,374.04,WI
2008-08-31,369.89,WI
2008-09-30,376.46,WI
2008-10-31,389.06,WI
2008-11-30,394.29,WI
2008-12-31,393.71,WI
2009-01-31,393.69,WI
2009-02-28,396.04,WI
2009-03-31,396.07,WI
2009-04-30,395.43,WI
2009-05-31,392.05,WI
2009-06-30,382.77,WI
2009-07-31,373.26,WI
2009-08-31,365.05,WI
2009-09-30,372.84,WI
2009-10-31,388.89,WI
2009-11-30,392.65,WI
2009-12-31,393.52,WI
2010-01-31,393.77,WI
2010-02-28,393.91,WI
2010-03-31,396.03,WI
2010-04-30,396.77,WI
2010-05-31,393.68,WI
2010-06-30,386.16,WI
2010-07-31,381.01,WI
2010-08-31,382.15,WI
2010-09-30,386.41,WI
2010-10-31,393.08,WI
2010-11-30,398.14,WI
2010-12-31,398.67,WI
2011-01-31,397.28,WI
2011-02-28,396.7,WI
2011-03-31,398.0,WI
2011-04-30,399.27,WI
2011-05-31,396.89,WI
2011-06-30,387.17,WI
2011-07-31,381.54,WI
2011-08-31,383.44,WI
2011-09-30,385.72,WI
2011-10-31,391.44,WI
2011-11-30,398.08,WI
2011-12-31,398.74,WI
2012-01-31,399.09,WI
2012-02-29,401.34,WI
2012-03-31,402.31,WI
2012-04-30,400.69,WI
2012-05-31,395.92,WI
2012-06-30,390.35,WI
2012-07-31,381.62,WI
2012-08-31,379.53,WI
2012-09-30,390.01,WI
2012-10-31,402.61,WI
2012-11-30,404.04,WI
2012-12-31,401.77,WI
2013-01-31,403.38,WI
2013-02-28,403.38,WI
2013-03-31,402.94,WI
2013-04-30,404.29,WI
2013-05-31,404.12,WI
2013-06-30,396.19,WI
2013-07-31,384.51,WI
2013-08-31,385.17,WI
2013-09-30,393.99,WI
2013-10-31,399.7,WI
2013-11-30,402.44,WI
2013-12-31,404.59,WI
2014-01-31,405.05,WI
2014-02-28,406.22,WI
2014-03-31,407.23,WI
2014-04-30,408.33,WI
2014-05-31,404.41,WI
2014-06-30,393.98,WI
2014-07-31,386.36,WI
2014-08-31,385.27,WI
2014-09-30,390.27,WI
2014-10-31,398.97,WI
2014-11-30,404.45,WI
2014-12-31,407.6,WI
2015-01-31,408.91,WI
2015-02-28,407.93,WI
2015-03-31,408.74,WI
2015-04-30,409.02,WI
2015-05-31,404.01,WI
2015-06-30,393.51,WI
2015-07-31,386.32,WI
2015-08-31,389.66,WI
2015-09-30,396.51,WI
2015-10-31,404.99,WI
2015-11-30,413.17,WI
2015-12-31,416.07,WI
2016-01-31,413.29,WI
2016-02-29,411.54,WI
2016-03-31,412.85,WI
2016-04-30,412.0,WI
2016-05-31,405.75,WI
2016-06-30,397.78,WI
2016-07-31,394.82,WI
2016-08-31,395.56,WI
2016-09-30,402.9,WI
2016-10-31,409.87,WI
2016-11-30,411.35,WI
2016-12-31,412.19,WI
2017-01-31,411.89,WI
2017-02-28,412.94,WI
2017-03-31,414.23,WI
2017-04-30,412.99,WI
2017-05-31,409.9,WI
2017-06-30,403.03,WI
2017-07-31,394.95,WI
2017-08-31,390.88,WI
2017-09-30,397.81,WI
2017-10-31,408.47,WI
2017-11-30,411.07,WI
2017-12-31,412.92,WI
2018-01-31,414.56231078204553,WI
2018-02-28,414.6664830464357,WI
2018-03-31,415.3441919110318,WI
2018-04-30,414.90264005489894,WI
2018-05-31,411.3739546756914,WI
2018-06-30,403.79566245775794,WI
2018-07-31,396.1797239634628,WI
2018-08-31,394.6140270011341,WI
2018-09-30,401.3242226707121,WI
2018-10-31,410.10102935424436,WI
2018-11-30,414.05306859011,WI
2018-12-31,415.23856690705867,WI
